Session campaign,Session source / medium,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Revenue
Instagram paid ad - Magazine offer - 09-13 May - headandshoulders 1+1,Instagram paid ad - Magazine offer - 09-13 May - headandshoulders 1+1 / paid ad,45,52,33,48.11538462,0.733333333,10.46153846,0.634615385,544,53,1,1
Facebook Paid Ad - Weekend offers - drorganic - 25/05/2023 - 27/05/202,Facebook Paid Ad - Weekend offers - drorganic - 25/05/2023 - 27/05/2023 / Paid Ad,45,52,39,68.21153846,0.866666667,9.192307692,0.75,478,53,1,1
Snapchat - Beauty care - Sunglasses - 28/01/2024,Tiktok - Beauty care - Sunglasses - 28/01/2024 / Post,569,594,17,1.079124579,0.029876977,3.063973064,0.028619529,1820,595,1,1
Revelotion discount,dengage / push,602,1151,427,26.94178975,0.709302326,4.6785404,0.370981755,5385,1242,1,1
Facebook paid ads - KAMINOMOTO - 17/11/2024,Facebook paid ads - KAMINOMOTO - 17/11/2024 / Social Media,4,8,7,80.375,1.75,7.5,0.875,60,9,1,1
Ohwhite General Link 18-02-2020,Paid / Ad,4,4,4,144,1,14.75,1,59,9,1,1
Snapchat Paid Ad - Magazine offers - Huggies - 09/03/2025 - 16/03/2025,Snapchat Paid Ad - Magazine offers - Huggies - 09/03/2025 - 16/03/2025 / Paid Ad,4,5,3,57.6,0.75,11.8,0.6,59,15,1,1
Facebook paid ads - Weekend offers - Personal care - 19/12/2024 - 21/12/2024,Facebook paid ads - Weekend offers - Personal care - 19/12/2024 - 21/12/2024 / paid ad,4,6,4,140.8333333,1,9.666666667,0.666666667,58,11,1,1
Snapchat paid ad - Magazine offer - koleston - Beauty care - 22-30 Nov 2023,Snapchat paid ad - Magazine offer - koleston - Beauty care - 22-30 Nov 2023 / paid ad,45,67,46,31.41791045,1.022222222,6.462686567,0.686567164,433,68,1,1
Instagram Paid Ad - Weekend offers - Lifree - 27/01/2025 - 01/02/2025,Instagram Paid Ad - Weekend offers - Lifree - 27/01/2025 - 01/02/2025 / Paid Ad,45,65,40,63.89230769,0.888888889,6.430769231,0.615384615,418,66,1,1
Snapchat Post - Discount Coupon - 29/05/2023,Snapchat Post - Discount Coupon - 29/05/2023 / video/post/story,568,837,363,77.72401434,0.639084507,9.82078853,0.433691756,8220,892,1,1
Instagram Paid Ad - Magazine Offers - Baby Care - pampers 2pcs 135 SAR - 26/06/2024 - 04/07/2024,Instagram Paid Ad - Magazine Offers - Baby Care - pampers 2pcs 135 SAR - 26/06/2024 - 04/07/2024 / Paid Ad,76,91,65,35.32967033,0.855263158,7.417582418,0.714285714,675,98,1,1
Instagram Paid Ad - Weekend offers - Personal care - 06/02/2025 - 08/02/2025,Instagram Paid Ad - Weekend offers - Personal care - 06/02/2025 - 08/02/2025 / Paid Ad,4,5,5,132.4,1.25,11.6,1,58,5,1,1
Instagram paid ad - Weekend offers Beauty care - 21-23 Dec 2023,Instagram paid ad - Weekend offers Beauty care - 21-23 Dec 2023 / Paid ad,4,6,4,26.5,1,9.666666667,0.666666667,58,7,1,1
Slider 1 - Banner 1 - AR - 2024 alrajhi bank discount - 09/02/2024 - 04/05,Slider 1 - Banner 1 - AR - 2024 alrajhi bank discount - 09/02/2024 - 04/05/2024 / Banner,4,6,5,49,1.25,9.5,0.833333333,57,7,1,1
Facebook Paid Ad - Weekend offers - Avene - 06/03/2025 - 08/03/2025,Facebook Paid Ad - Weekend offers - Avene - 06/03/2025 - 08/03/2025 / Paid Ad,4,9,6,74.77777778,1.5,6.222222222,0.666666667,56,12,1,1
Instagram Paid Ad - Redoxon - 14/05/2025,Instagram Paid Ad - Redoxon - 14/05/2025 / Paid Ad,45,57,40,114.0877193,0.888888889,7.228070175,0.701754386,412,75,0.98245614,1
Facebook Paid Ad - Weekend offers - amara 16/02/2023 - 18/02/2023,Facebook Paid Ad - Weekend offers - amara 16/02/2023 - 18/02/2023 / paid ad,45,49,33,35.83673469,0.733333333,8.387755102,0.673469388,411,50,1,1
Locala - back to school contest - 13/08/2023 - 23/08/2023,Locala / display ad,566,914,228,4.995623632,0.402826855,3.169584245,0.249452954,2897,925,1,1
Instagram Paid Ad - hair color - 29/09/2024 - 01/10/2024,Paid Ad / Instagram,827,894,430,44.71364653,0.519951632,6.819910515,0.48098434,6097,905,1,1
Facebook Paid Ad - Magazine offers - Baby care - BABY JOY OLIVE- 26-10-2024 - 01-11-2024,Facebook Paid Ad - Magazine offers - Baby care - BABY JOY OLIVE- 26-10-2024 - 01-11-2024 / magazine,4,4,3,134.5,0.75,13.75,0.75,55,4,1,1
Facebook Paid Ad - Magazine offers -25 Feb - 07 Mar - Moodmatcher xy,Facebook Paid Ad - Magazine offers -25 Feb - 07 Mar - Moodmatcher xy / paid ad,4,4,2,121.25,0.5,13.5,0.5,54,4,1,1
Mailchimp - Monthly offer - 25 May-10 June - Offer category,Mailchimp - Monthly offer - 25 May-10 June - Offer category / Email,4,5,3,90,0.75,10.8,0.6,54,5,1,1
Slider 1 - Banner 1 - Ar - Weekend Offers -02/02/2023 - 04/02/2023,Slider 1 - Banner 1 - Ar - Weekend Offers -02/02/2023 - 04/02/2023 / banners,4,11,2,0,0.5,4.909090909,0.181818182,54,11,1,1
Adventures - Instagram paid ad - Weekend - lux - 08-10 Jun,Adventures - Instagram paid ad - Weekend - lux - 08-10 Jun / paid ad,45,57,29,50.12280702,0.644444444,7.140350877,0.50877193,407,57,1,1
Facebook paid ad - Magazine offer - 21-25 July - leestafford 35% off,Facebook paid ad - Magazine offer - 21-25 July - leestafford 35% off / paid ads,45,63,20,51.53968254,0.444444444,6.015873016,0.317460317,379,64,1,1
Instagram paid ads - baby care - half vat - 18/11/2024,Instagram paid ads - baby care - half vat - 18/11/2024 / Paid ad,566,661,367,31.22541604,0.648409894,4.167927383,0.555219365,2755,664,1,1
Emarsys - 07-09 December 2023 - Weekend offers - Personal Care - Freshdays 50% off offer - 07/12/2023,Emarsys - 07-09 December 2023 - Weekend offers - Personal Care - Freshdays 50% off offer - 07/12/2023 / Email,41,57,33,147.6140351,0.804878049,13.38596491,0.578947368,763,60,1,1
X paid ads - Breast Cancer campaign - 10/10/2023,X paid ads - Breast Cancer campaign - 10/10/2023 / paid ads,4,10,5,14,1.25,5.4,0.5,54,10,1,1
Snapchat Paid Ad - Magazine offers - aloedent - 17/03/2025 - 31/03/2025,Paid ad / Snapchat,4,4,3,163.25,0.75,13.25,0.75,53,6,1,1
(referral),citethisforme.com / referral,4,15,8,34.4,2,3.466666667,0.533333333,52,15,1,1
Facebook Paid Ad - Weekend Offers - Personal Care - 30/05/2024 - 01/06/2024,Facebook Paid Ad - Weekend Offers - Personal Care - 30/05/2024 - 01/06/2024 / Paid Ad,4,6,5,24.83333333,1.25,8.666666667,0.833333333,52,6,1,1
Instagram paid ads - Weekend offers - Huggies - 16/01/2025 - 18/01/2025,Instagram paid ads - Weekend offers - Huggies - 16/01/2025 - 18/01/2025 / paid ad,45,66,40,41.46969697,0.888888889,5.727272727,0.606060606,378,66,1,1
Instagram Paid Ad - Weekend Offers - Personal Care dettol - 15/02/2024 - 17/02/2024,Instagram Paid Ad - Weekend Offers - Personal Care dettol - 15/02/2024 - 17/02/2024 / Paid Ad,45,49,35,39.63265306,0.777777778,7.612244898,0.714285714,373,49,1,1
Instagram Paid Ad - Weekend offers - schick - 02/03/2023 - 04/03/2023,Instagram Paid Ad - Weekend offers - schick - 02/03/2023 - 04/03/2023 / paid ad,564,680,379,45.20735294,0.671985816,8.298529412,0.557352941,5643,708,1,1
Facebook Paid Ad - Magazine offers - Personal Care - 09/05/2024 - 16/05/2024,Facebook Paid Ad - Magazine offers - Personal Care - 09/05/2024 - 16/05/2024 / Paid ad,1640,1879,1002,31.89089941,0.61097561,7.041511442,0.533262374,13231,1920,1,1
Slider 2 - Banner 6 - EN - Bepanthene - 28/05/2023 - 10/06/2023,Slider 2 - Banner 6 - EN - Bepanthene - 28/05/2023 - 10/06/2023 / banner,4,11,4,23,1,4.727272727,0.363636364,52,11,1,1
Snapchat Paid Ad - Weekend offers - Mr.Tumee - 13/02/2025 - 15/02/2025,Snapchat Paid Ad - Weekend offers - Mr.Tumee - 13/02/2025 - 15/02/2025 / Paid Ad,4,5,5,125,1.25,10.4,1,52,5,1,1
Facebook Paid Ad - Magazine offers - Fain Care - 01/04/2025 - 05/04/2025,Paid Ad / Facebook,4,5,3,121.4,0.75,10.2,0.6,51,5,1,1
Instagram Paid Ad - Magazine offers - Huggies - 24/04/2025 - 07/05/2025,Instagram Paid Ad - Magazine offers - Huggies - 24/04/2025 - 07/05/2025 / Paid Ad,4,4,3,32,0.75,12.75,0.75,51,4,1,1
Instagram Paid Ad - Magazine offers - vicks - 08/05/2025 - 13/05/2025,Paid Ad / Instagram,45,59,38,55.37288136,0.844444444,6.101694915,0.644067797,360,88,1,1
1.20E+17,ig / paid,45,64,37,41.546875,0.822222222,5.5625,0.578125,356,87,1,1
Instagram Paid Ad - Weekend offers - Beauty care - keratin therapy - 03/10/2024 - 05/10/2024,Instagram Paid Ad - Weekend offers - Beauty care - keratin therapy - 03/10/2024 - 05/10/2024 / Paid Ad,564,695,318,33.24028777,0.563829787,4.834532374,0.457553957,3360,703,1,1
Emarsys - 14 - 25 June Magazine Offer - Baby Care - mustela - 25/06/2024,Emarsys - 14 - 25 June Magazine Offer - Baby Care - mustela - 25/06/2024 / Email,85,123,63,91.81300813,0.741176471,9.300813008,0.512195122,1144,129,1,1
Instagram paid ads - Baby care flash offers - 10/11/2024,Instagram paid ads - Baby care flash offers - 10/11/2024-SiteLink-1 / paid ads,4,4,3,233,0.75,12.5,0.75,50,14,1,1
Instagram story - Beauty care - Travel essential - tan - 11/07/2024 - 01/08/2024,Instagram story - Beauty care - Travel essential - tan - 11/07/2024 - 01/08/2024 / Story,4,4,3,94,0.75,12.5,0.75,50,4,1,1
Facebook Paid Ad - Mebo Scar - 20-03-2025 -29-03-2025,Paid Ad / Facebook,4,7,4,30.85714286,1,7,0.571428571,49,7,1,1
Mailchimp - Magazine offers - 24 July - 10 August - clear 2+2,Mailchimp - Magazine offers - 24 July - 10 August - clear 2+2 / mail,4,4,4,57,1,12.25,1,49,6,1,1
Facebook paid ad - Weekend offers dermatonics - 21-23 Sep 2023,Facebook paid ad - Weekend offers dermatonics - 21-23 Sep 2023 / Paid ad,45,56,25,43.66071429,0.555555556,6.25,0.446428571,350,60,1,1
snapchat Paid Ad - Magazine offers - Avene - 06/04/2025 - 12/04/2025,snapchat Paid Ad - Magazine offers - Avene - 06/04/2025 - 12/04/2025 / Paid Ad,45,51,39,110.254902,0.866666667,6.607843137,0.764705882,337,70,1,1
Snapchat paid ad - Weekend beauty offers - beurer - 10-12 August 2023,Snapchat / paid ad,564,622,22,0.749196141,0.039007092,2.990353698,0.035369775,1860,622,1,1
Instagram Paid Ad - Magazine offers - Personal care - Gillete- 24/09/2024 - 05/10/2024,Instagram Paid Ad - Magazine offers - Personal care - Gillete- 24/09/2024 - 05/10/2024 / Instagram Paid Ad - Magazine offers - Personal care - Gillete- 24/09/2024 - 05/10/2024,346,440,280,36.42727273,0.809248555,5.456818182,0.636363636,2401,445,1,1
Mailchimp - Tommy - 11/03/2023,Mailchimp - Tommy - 11/03/2023 / paid ad,4,6,4,53.33333333,1,8.166666667,0.666666667,49,6,1,1
Facebook paid ad - Weekend offers Personal care - 23-25 Nov 2023,Facebook paid ad - Weekend offers Personal care - 23-25 Nov 2023 / Paid ad,4,6,3,109.5,0.75,8,0.5,48,6,1,1
Instagram Paid Ad - Weekend offers - 05- 07 Jan - loreal 50% off,Instagram Paid Ad - Weekend offers - 05- 07 Jan - loreal 50% off / paid ad,4,15,2,6,0.5,3.2,0.133333333,48,15,1,1
Instagram Paid Ad - Weekend offers - Personal care - 13/02/2025 - 15/02/2025,Instagram Paid Ad - Weekend offers - Personal care - 13/02/2025 - 15/02/2025 / Paid Ad,4,4,4,226,1,12,1,48,10,1,1
Snapchat paid ad - Magazine offer - Beurer - Beauty Care - 25 Dec - 06 Jan 2024,Snapchat paid ad - Magazine offer - Beurer - Beauty Care - 25 Dec - 06 Jan 2024 / paid ad,45,61,24,35.73770492,0.533333333,5.459016393,0.393442623,333,61,1,1
Instagram paid ad - Magazine offer - Baby Joy 50% on 2nd - Baby care - 22-30 Nov 2023,Instagram paid ad - Magazine offer - Baby Joy 50% on 2nd - Baby care - 22-30 Nov 2023 / paid ad,45,62,34,20.90322581,0.755555556,5.338709677,0.548387097,331,62,1,1
Snapchat paid ad - Foundation day - Neutrogena - 06/02/2024,Snapchat paid ad - Foundation day - Neutrogena - 06/02/2024 / Paid ad,562,787,354,60.77763659,0.629893238,7.739517154,0.449809403,6091,819,1,1
Instagram Paid Ad - Magazine offers - Baby Care - 01/04/2024 - 10/04/2024,Instagram Paid Ad - Magazine offers - Baby Care - 01/04/2024 - 10/04/2024 / Paid ad,769,913,540,38.30558598,0.702210663,7.924424973,0.591456736,7235,948,1,1
(referral),saudi.wiki / referral,4,6,5,87.83333333,1.25,7.833333333,0.833333333,47,10,1,1
Instagram Paid Ad - Magazine offers - One touch - 08/05/2025 - 13/05/2025,Paid Ad / Instagram,4,8,3,75.5,0.75,5.875,0.375,47,15,1,1
Instagram Paid Story - Flash Offers - Beauty Care - March Wave - 01/03/2024 - 31/03/2024,snapchat / Paid Story,4,8,5,57.75,1.25,5.875,0.625,47,9,1,1
Snapchat Paid Ad - Magazine offers - Microlife - 17/03/2025 - 31/03/2025,Snapchat Paid Ad - Magazine offers - Microlife - 17/03/2025 - 31/03/2025 / Paid ad,4,5,4,247.6,1,9.4,0.8,47,5,1,1
Facebook Paid Ad - Magazine offers - Bourjois & Max Factor & Rimmel - 21/05/2025 - 07/06/2025,Facebook Paid Ad - Magazine offers - Bourjois & Max Factor & Rimmel - 21/05/2025 - 07/06/2025 / Paid Ad,45,54,39,93.5,0.866666667,6.018518519,0.722222222,325,91,1,1
Instagram paid ad - Magazine offer - J&J - Baby Care - 22-30 Nov 2023,Instagram paid ad - Magazine offer - J&J - Baby Care - 22-30 Nov 2023 / paid ad,45,63,27,31.82539683,0.6,5.142857143,0.428571429,324,63,1,1
Snapchat paid ad - Magazine offers - 19-23 Feb - pampers-premium 6025 on 2nd,Snapchat paid ad - Magazine offers - 19-23 Feb - pampers-premium 6025 on 2nd / paid ad,562,676,448,59.66863905,0.797153025,8.683431953,0.662721893,5870,697,1,1
Instagram - Paid Ad - PERSONAL CARE - Natrodent - 07/03/2024,Instagram - Paid Ad - PERSONAL CARE - Natrodent - 07/03/2024 / Paid Ad,208,226,57,14.59734513,0.274038462,4.725663717,0.252212389,1068,228,1,1
1.20E+17,fb / paid,4,4,4,91.25,1,11.5,1,46,11,1,1
Facebook Paid Ad - Magazine offers - Clear - 24/04/2025 - 07/05/2025,Facebook Paid Ad - Magazine offers - Clear - 24/04/2025 - 07/05/2025 / Paid Ad,4,7,4,218.7142857,1,6.571428571,0.571428571,46,7,1,1
Facebook Paid Ad - Magazine offers - Oilatum - 14/05/2025 - 20/05/2025,Facebook Paid Ad - Magazine offers - Oilatum - 14/05/2025 - 20/05/2025 / Paid Ad,4,9,4,68.11111111,1,5.111111111,0.444444444,46,9,1,1
Instagram paid ad - Magazine offers - 26 Mar - 08 Apr - koleston 35% off,Instagram paid ad - Magazine offers - 26 Mar - 08 Apr - koleston 35% off / paid ad,4,4,4,77.75,1,11.5,1,46,4,1,1
Snapchat paid ad - Magazine offer - Alba Botanica - Beauty Care - 25 Dec - 06 Jan 2024,Snapchat paid ad - Magazine offer - Alba Botanica - Beauty Care - 25 Dec - 06 Jan 2024 / paid ad,45,69,23,22.43478261,0.511111111,4.507246377,0.333333333,311,69,1,1
Facebook Paid Ad - Magazine offers - babyjoy - 24/12/2024 - 04/01/2025,Facebook Paid Ad - Magazine offers - babyjoy - 24/12/2024 - 04/01/2025 / paid ad,45,64,41,30.609375,0.911111111,4.40625,0.640625,282,64,1,1
Snapchat Paid Ad - Weekend offers - dermatonics - 25/05/2023 - 27/05/2023,Snapchat Paid Ad - Weekend offers - dermatonics - 25/05/2023 - 27/05/2023 / Paid Ad,562,671,370,73.78092399,0.658362989,8.353204173,0.551415797,5605,690,1,1
Facebook Paid Ad - Eid Adha Campaign - Sponsors - Vaseline - 07/06/2024 - 25/06/2024,Facebook Paid Ad - Eid Adha Campaign - Sponsors - Vaseline - 07/06/2024 - 25/06/2024 / Paid Ad,1311,1515,797,29.11419142,0.607932876,5.949834983,0.526072607,9014,1530,1,1
Snapchat Paid Ad - Magazine offers - Babyjoy - 24/04/2025 - 07/05/2025,Snapchat Paid Ad - Magazine offers - Babyjoy - 24/04/2025 - 07/05/2025 / Paid Ad,4,4,4,128.5,1,11.5,1,46,7,1,1
Facebook paid ad - Weekend offers Personal care - 11-13 Jan 2024,Facebook paid ad - Weekend offers Personal care - 11-13 Jan 2024 / Paid ad,4,4,4,5.25,1,11.25,1,45,4,1,1
Snapchat Paid Ad - Weekend offers - La Roche-Posay - 13/02/2025 - 15/02/2025,Snapchat Paid Ad - Weekend offers - La Roche-Posay - 13/02/2025 - 15/02/2025 / Paid Ad,4,4,4,52,1,11.25,1,45,8,1,1
(referral),l.messenger.com / referral,4,8,5,60.625,1.25,5.5,0.625,44,8,1,1
Facebook paid ad - Magazine offer - 25 April - 08 May - pediasure,Facebook paid ad - Magazine offer - 25 April - 08 May - pediasure / paid ad,45,65,26,19.41538462,0.577777778,4.092307692,0.4,266,66,1,1
Instagram paid ad - Weekend offers Beauty care - Pinky Goat - 02-04 Nov 2023,Instagram paid ad - Weekend offers Beauty care - Pinky Goat - 02-04 Nov 2023 / Paid ad,45,50,16,22.36,0.355555556,5.28,0.32,264,50,1,1
Instagram paid ad - Magazine offers - 20-25 Mar - formoline XY,Instagram paid ad - Magazine offers - 20-25 Mar - formoline XY / paid ad,562,677,219,19.10044313,0.389679715,4.282127031,0.323485968,2899,689,1,1
Instagram Paid Ad - Magazine offers - Babyjoy - 09/03/2025 - 16/03/2025,Instagram Paid Ad - Magazine offers - Babyjoy - 09/03/2025 - 16/03/2025 / Paid Ad,11,22,11,36,1,5.045454545,0.5,111,28,1,1
Instagram Paid Ad - Weekend offers - Garnier - 27/02/2025 - 03/03/2025,Instagram Paid Ad - Weekend offers - Garnier - 27/02/2025 - 03/03/2025 / Paid Ad,4,5,3,99.6,0.75,8.8,0.6,44,5,1,1
Medical Device Magazine - Onetouch Select Plus Test - 223007,Medical Device Magazine - Onetouch Select Plus Test - 223007 / Medical Device Magazine,4,5,2,80,0.5,8.8,0.4,44,5,1,1
TikTok Paid Ad - Dentu - Dralmukhlis - 20/05/2025,TikTok Paid Ad - Dentu - Dralmukhlis - 20/05/2025 / Paid Ad,4,8,5,37.625,1.25,5.5,0.625,44,11,1,1
Facebook paid ad - prospan - 08/12/2024,Facebook paid ad - prospan - 08/12/2024 / paid,4,6,5,72.33333333,1.25,7.166666667,0.833333333,43,6,1,1
Emarsys - Magazine Offer - Baby Care - Pampers 60% on 2nd - 25/12/2024,Emarsys - Magazine Offer - Baby Care - Pampers 60% on 2nd - 25/12/2024 / mail,45,64,36,42.625,0.8,4,0.5625,256,67,1,1
Instagram paid ads - Weekend offers - Diabetic care - 19/12/2024 - 21/12/2024,Instagram paid ads - Weekend offers - Diabetic care - 19/12/2024 - 21/12/2024 / paid ad,45,57,35,23.15789474,0.777777778,4.035087719,0.614035088,230,58,1,1
Facebook Post - Eid Adha Campaign - 14/06/2023,Facebook Post - Eid Adha Campaign - 14/06/2023 / Video/post/story,560,682,205,22.23460411,0.366071429,4.281524927,0.30058651,2920,695,1,1
Snapchat Paid Ad - Magazine offers - Baby Care - 05/07/2024 - 11/07/2024,Snapchat Paid Ad - Magazine offers - Baby Care - 05/07/2024 - 11/07/2024 / paid ad,1179,1441,651,33.44482998,0.55216285,6.34351145,0.451769604,9141,1481,1,1
Instagram Paid Ad - Weekend offers - Personal care - 10/04/2025 - 12/04/2025,Instagram Paid Ad - Weekend offers - Personal care - 10/04/2025 - 12/04/2025 / Paid Ad,4,5,5,81.4,1.25,8.6,1,43,5,1,1
Mailchimp - H&W 25 Mar-08 Apr - Omron 50% off,Mailchimp - H&W 25 Mar-08 Apr - Omron 50% off / Email,4,13,7,0,1.75,3.307692308,0.538461538,43,19,1,1
Mailchimp - Suabelle - 27 February - Hard water protection,Mailchimp - Suabelle - 27 February - Hard water protection / Email,4,7,3,35.42857143,0.75,6.142857143,0.428571429,43,7,1,1
(referral),oceanhero.today / referral,4,4,4,75.25,1,10.5,1,42,4,1,1
Instagram paid ad - Magazine offer - dettol - 21-24 Oct 2023,Instagram paid ad - Magazine offer - dettol - 21-24 Oct 2023 / paid ad,45,46,15,16.65217391,0.333333333,4.760869565,0.326086957,219,46,1,1
Instagram paid ad - Magazine offer - natrodent - 21-24 Oct 2023,Instagram paid ad - Magazine offer - natrodent - 21-24 Oct 2023 / paid ad,45,53,18,7.094339623,0.4,3.735849057,0.339622642,198,53,1,1
Facebook Paid Ad - Magazine Offers - Baby Care - pampers premium - 24/05/2024 - 06/06/2024,Facebook Paid Ad - Magazine Offers - Baby Care - pampers premium - 24/05/2024 - 06/06/2024 / Paid Ad,558,832,359,23.26081731,0.643369176,5.001201923,0.431490385,4161,855,1,1
Emarsys - 09-20 February Magazine - Beauty Care - Exclusive Online - Avene 50% off - Foltene 50% off - 19/02/2024,Emarsys - 09-20 February Magazine - Beauty Care - Exclusive Online - Avene 50% off - Foltene 50% off - 19/02/2024 / Email,129,224,110,92.88839286,0.852713178,8.986607143,0.491071429,2013,237,1,1
Instagram Paid Ad - Magazine offers - Personal care - 09/03/2025 - 16/03/2025,Instagram Paid Ad - Magazine offers - Personal care - 09/03/2025 - 16/03/2025 / Paid Ad,4,5,4,54.4,1,8.4,0.8,42,6,1,1
Instagram story - Kokon -17/08/2023,Instagram story - Kokon -17/08/2023 / Story,4,6,5,45.5,1.25,7,0.833333333,42,6,1,1
Mailchimp - Weekend offers - 05- 07 Jan - filorga 50% off,Mailchimp - Weekend offers - 05- 07 Jan - filorga 50% off / mail,4,4,4,68.25,1,10.5,1,42,4,1,1
Facebook Paid Ad - Hajj - 06/05/2025,Facebook Paid Ad - Hajj - 06/05/2025 / Paid Ad,4,5,3,70,0.75,8.2,0.6,41,5,1,1
Snapchat Paid Ad - Weekend Offers - Personal Care - crest - 23/05/2024 - 25/05/2024,Snapchat Paid Ad - Weekend Offers - Personal Care - crest - 23/05/2024 - 25/05/2024 / Paid Ad,45,46,2,5.456521739,0.044444444,3.565217391,0.043478261,164,46,1,1
Facebook paid ad - Magazine offer - 21-25 July - splenda 20% off,Facebook paid ad - Magazine offer - 21-25 July - splenda 20% off / paid ads,45,47,11,8.170212766,0.244444444,3.468085106,0.234042553,163,48,1,1
Facebook - 25 Dec - 02 Jan 2024 - Milk Bundle 3+1 - 21/12/2023,Facebook - 25 Dec - 02 Jan 2024 - Milk Bundle 3+1 - 21/12/2023 / Paid Ad,556,654,175,16.85626911,0.314748201,3.995412844,0.267584098,2613,665,1,1
Snapchat Paid Ad - Magazine offers - Personal care - Always- 24/09/2024 - 05/10/2024,Snapchat Paid Ad - Magazine offers - Personal care - Always- 24/09/2024 - 05/10/2024 / Snapchat Paid Ad - Magazine offers - Personal care - Always- 24/09/2024 - 05/10/2024,4874,5496,2865,33.45050946,0.587812885,5.88227802,0.52128821,32329,5636,1,1
Facebook Paid Ad - Magazine offers - Baby Joy - 21/05/2025 - 07/06/2025,Facebook Paid Ad - Magazine offers - Baby Joy - 21/05/2025 - 07/06/2025 / Paid Ad,4,5,5,80.8,1.25,8.2,1,41,9,1,1
Facebook Paid Ad - Magazine offers - Fine Baby - 24/04/2025 - 07/05/2025,Facebook Paid Ad - Magazine offers - Fine Baby - 24/04/2025 - 07/05/2025 / Paid Ad,4,7,5,105.2857143,1.25,5.857142857,0.714285714,41,7,1,1
