ID,Active users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per active user,Events per session,Engagement rate,Event count,Key events,Session key event rate,Income
G306X,5,53,40,49.20754717,8,7.566037736,0.754716981,401,60,1,1
BA6IU,52,68,52,110.7794118,1,6.838235294,0.764705882,465,70,1,1
2D8YT,52,75,46,60.12,0.884615385,5.706666667,0.613333333,428,84,1,1
8DN1L,646,782,96,13.17391304,0.148606811,4.081841432,0.122762148,3192,786,1,1
GY7JM,49,66,34,78.5,0.693877551,8.424242424,0.515151515,556,68,1,1
82KYR,5,24,17,109.5,3.4,14,0.708333333,336,42,1,1
UWTMG,5,10,6,180.9,1.2,31.2,0.6,312,19,1,1
XEBT4,5,67,32,43.25373134,6.4,4.597014925,0.47761194,308,83,1,1
L06PI,5,44,27,149.6136364,5.4,6.977272727,0.613636364,307,57,1,1
7G4N7,52,68,38,49.17647059,0.730769231,6.058823529,0.558823529,412,70,1,1
BPZ71,52,71,43,49.50704225,0.826923077,5.338028169,0.605633803,379,75,1,1
QXDG5,644,735,575,72.44217687,0.892857143,10.28027211,0.782312925,7556,764,1,1
1YH56,291,380,234,87.23684211,0.804123711,6.910526316,0.615789474,2626,476,1,1
C8BKN,5,20,14,113.3,2.8,14.55,0.7,291,24,1,1
TLG33,5,9,7,613.3333333,1.4,31.33333333,0.777777778,282,10,1,1
3E0RX,5,12,9,96.58333333,1.8,22.75,0.75,273,15,1,1
QAF4P,5,30,24,131.5666667,4.8,8.933333333,0.8,268,36,1,1
0BD61,52,62,33,19.12903226,0.634615385,6,0.532258065,372,63,1,1
2QU32,52,74,41,36.32432432,0.788461538,4.77027027,0.554054054,353,77,1,1
CQFYK,644,690,157,6.952173913,0.24378882,4.126086957,0.227536232,2847,691,1,1
H0CYL,43,120,81,176.6833333,1.88372093,20.01666667,0.675,2402,185,1,1
AJTEB,5,9,7,92.33333333,1.4,28.77777778,0.777777778,259,10,1,1
I737X,5,14,9,184.1428571,1.8,17.42857143,0.642857143,244,21,1,1
5N4B0,5,40,16,84.05,3.2,5.975,0.4,239,42,1,1
UD2RI,5,26,15,59.15384615,3,9.038461538,0.576923077,235,30,0.961538462,1
4O1C1,52,63,41,14.98412698,0.788461538,4.984126984,0.650793651,314,63,1,1
XNCPA,52,72,28,39.40277778,0.538461538,4.361111111,0.388888889,314,76,1,1
MGBBV,644,731,214,18.70861833,0.332298137,3.491108071,0.292749658,2552,734,1,1
KTG8B,13,24,20,134.3333333,1.538461538,26.83333333,0.833333333,644,33,1,1
PAG4O,5,10,4,228,0.8,21.4,0.4,214,11,1,1
ZNVD0,5,8,7,217.25,1.4,26.625,0.875,213,11,1,1
MMC8B,5,14,11,163.7857143,2.2,15.14285714,0.785714286,212,15,1,1
IYJWB,5,13,9,220.9230769,1.8,15.69230769,0.692307692,204,17,1,1
YUCLL,52,72,23,15.22222222,0.442307692,4.291666667,0.319444444,309,72,1,1
S27YE,52,59,57,7.576271186,1.096153846,4.813559322,0.966101695,284,118,1,1
M1T3O,641,773,217,17.50970246,0.338533541,4.479948254,0.28072445,3463,788,1,1
JEDMQ,1292,1517,694,19.58272907,0.537151703,5.148978247,0.457481872,7811,1568,1,1
F52IE,5,16,9,142.0625,1.8,12.5,0.5625,200,20,1,1
6FZ2Z,5,14,11,85.42857143,2.2,14.21428571,0.785714286,199,19,1,1
AZKLH,5,5,3,157.6,0.6,39.4,0.6,197,5,1,1
DQ3UR,5,5,5,423.2,1,39.4,1,197,7,1,1
CWIJ1,5,14,11,119.2857143,2.2,13.92857143,0.785714286,195,34,1,1
HVO0E,5,9,9,252.7777778,1.8,21.22222222,1,191,11,1,1
RTVMC,5,33,13,33.18181818,2.6,5.757575758,0.393939394,190,49,1,1
O2G7Y,5,10,9,116.4,1.8,18.9,0.9,189,12,1,1
NV0HK,52,74,41,25.02702703,0.788461538,3.810810811,0.554054054,282,75,1,1
LMUBZ,52,54,14,12.92592593,0.269230769,4.518518519,0.259259259,244,54,1,1
T2SL5,52,60,12,9.9,0.230769231,3.633333333,0.2,218,60,1,1
9UYGD,52,58,9,6.275862069,0.173076923,3.396551724,0.155172414,197,58,1,1
R2RG1,640,857,238,19.06417736,0.371875,4.344224037,0.277712952,3723,871,1,1
D9JS1,640,786,371,32.87659033,0.5796875,4.473282443,0.472010178,3516,807,1,1
OHKQP,3059,3611,2327,35.91664359,0.760706113,6.44198283,0.644419828,23262,3631,1,1
ZNU3J,82,101,36,57.18811881,0.43902439,8.534653465,0.356435644,862,111,1,1
8RTW5,5,9,6,261.2222222,1.2,21,0.666666667,189,23,1,1
6N5WD,5,9,3,166.4444444,0.6,20.33333333,0.333333333,183,9,1,1
KAZE4,5,31,18,43.80645161,3.6,5.903225806,0.580645161,183,34,1,1
TSM8J,5,5,3,481.4,0.6,36,0.6,180,9,1,1
4VRDX,51,53,48,127.1698113,0.941176471,19.24528302,0.905660377,1020,68,1,1
PZ8EQ,51,92,52,74.15217391,1.019607843,9.5,0.565217391,874,95,1,1
FK3BJ,640,720,94,4.7125,0.146875,3.109722222,0.130555556,2239,721,1,1
AT8J6,46,57,35,66.52631579,0.760869565,9.666666667,0.614035088,551,59,1,1
KGZMA,5,6,5,174.1666667,1,29.5,0.833333333,177,6,1,1
UDFGA,5,11,5,119.7272727,1,16.09090909,0.454545455,177,13,1,1
R59R7,5,31,20,113.2580645,4,5.419354839,0.64516129,168,32,1,1
7L53Z,5,5,3,599.2,0.6,31.8,0.6,159,7,1,1
0VWWX,51,63,39,76.87301587,0.764705882,12.74603175,0.619047619,803,75,1,1
92LCR,51,64,51,140.671875,1,12.09375,0.796875,774,70,1,1
1O9T0,639,676,163,11.4260355,0.255086072,3.99112426,0.24112426,2698,680,1,1
RWV3H,88,331,250,163.060423,2.840909091,23.8429003,0.755287009,7892,420,1,1
GAV2J,5,8,6,145.25,1.2,19.75,0.75,158,8,1,1
83PM9,5,17,11,35.05882353,2.2,8.411764706,0.647058824,143,19,1,1
E8PN4,5,10,5,40.9,1,14.2,0.5,142,10,1,1
FOHBE,5,19,8,35.10526316,1.6,7.421052632,0.421052632,141,20,1,1
S2JAO,51,54,43,123.3518519,0.843137255,14.07407407,0.796296296,760,56,1,1
5H6YZ,51,86,48,73.34883721,0.941176471,7.581395349,0.558139535,652,92,1,1
V5NDE,638,754,521,23.51856764,0.81661442,6.444297082,0.690981432,4859,770,1,1
TVEWM,88,119,32,31.99159664,0.363636364,6.176470588,0.268907563,735,127,1,1
1ZEPJ,5,37,26,13.2972973,5.2,3.756756757,0.702702703,139,57,1,1
P81LR,5,13,9,156.1538462,1.8,10.46153846,0.692307692,136,20,1,1
P0UNV,5,6,4,150.1666667,0.8,22.5,0.666666667,135,17,1,1
1LGHV,5,5,5,658.4,1,26.6,1,133,30,1,1
7EZ52,51,72,37,61.43055556,0.725490196,8.805555556,0.513888889,634,74,1,1
37Y2Y,51,62,46,59.29032258,0.901960784,8.919354839,0.741935484,553,62,1,1
Y3WHV,638,781,311,29.04993598,0.487460815,5.892445583,0.398207426,4602,796,1,1
RUISS,1223,1430,781,35.43706294,0.638593622,7.398601399,0.546153846,10580,1471,1,1
PDOZG,5,10,7,49.3,1.4,12.9,0.7,129,14,1,1
BATXH,5,12,6,80.91666667,1.2,10.66666667,0.5,128,15,1,1
N96RA,5,10,6,107,1.2,12.1,0.6,121,14,1,1
GPV8V,5,5,4,220.2,0.8,24.2,0.8,121,5,1,1
OXCVP,51,59,36,63,0.705882353,9.152542373,0.610169492,540,61,1,1
EYNZX,51,67,29,48.94029851,0.568627451,8.029850746,0.432835821,538,69,1,1
37IYH,638,721,143,22.89320388,0.224137931,5.393897365,0.198335645,3889,739,1,1
FSH6G,1075,1276,572,22.5015674,0.532093023,4.436520376,0.448275862,5661,1305,1,1
TQXZ1,5,20,14,33.9,2.8,5.75,0.7,115,20,1,1
S6UYZ,5,23,16,73.43478261,3.2,4.956521739,0.695652174,114,25,1,1
7O123,5,5,3,62,0.6,22.4,0.6,112,7,1,1
EI2OY,5,18,9,61.44444444,1.8,6.166666667,0.5,111,21,1,1
NE7AG,51,57,37,78.63157895,0.725490196,9.421052632,0.649122807,537,59,1,1
JELSW,51,76,43,99.42105263,0.843137255,7.013157895,0.565789474,533,91,1,1
JQ5X5,637,812,258,2.503694581,0.405023548,4.104679803,0.31773399,3333,821,1,1
WP6HQ,801,958,428,21.19102296,0.534332085,5.427974948,0.446764092,5200,973,1,1
IN09B,5,8,4,75.5,0.8,13.25,0.5,106,9,1,1
TFG4J,5,10,8,60.5,1.6,10.1,0.8,101,16,1,1
IKUUB,5,7,2,459.7142857,0.4,14.28571429,0.285714286,100,15,1,1
8HQE3,5,11,8,181,1.6,9.090909091,0.727272727,100,13,1,1
407WW,5,15,10,40.86666667,2,6.533333333,0.666666667,98,20,1,1
Y6UHH,5,5,3,443.2,0.6,19.6,0.6,98,11,1,1
DIISQ,5,18,12,53.11111111,2.4,5.388888889,0.666666667,97,29,1,1
PDC2L,5,5,3,327.2,0.6,19.2,0.6,96,8,1,1
3NADP,51,71,30,58.5915493,0.588235294,7.169014085,0.422535211,509,72,1,1
Q8VPO,51,76,38,46.84210526,0.745098039,6.144736842,0.5,467,85,1,1
JYG1Z,51,56,42,39.58928571,0.823529412,8.017857143,0.75,449,57,1,1
8YPSP,51,59,34,47.79661017,0.666666667,7.423728814,0.576271186,438,60,1,1
5GWNW,637,656,26,0.041158537,0.040816327,3.016768293,0.039634146,1979,656,1,1
BPVAB,636,761,315,39.70959264,0.495283019,7.143232589,0.413929041,5436,792,1,1
UCARZ,949,1184,630,32.09206081,0.663856691,6.555743243,0.532094595,7762,1223,1,1
A29I1,435,495,163,16.33737374,0.374712644,4.6,0.329292929,2277,512,1,1
FURLN,5,5,4,195.2,0.8,19,0.8,95,5,1,1
8SD1I,5,7,7,280.7142857,1.4,13.42857143,1,94,7,1,1
7PTGA,5,8,8,76.75,1.6,11.75,1,94,10,1,1
FNWP9,5,9,8,42.88888889,1.6,10.33333333,0.888888889,93,12,1,1
154F6,51,60,45,87.98333333,0.882352941,7.233333333,0.75,434,65,1,1
KWWF5,51,63,41,89.95238095,0.803921569,6.80952381,0.650793651,429,78,1,1
A03QC,636,824,307,15.49393204,0.482704403,4.422330097,0.372572816,3644,833,1,1
E8B49,13,14,12,114.6428571,0.923076923,9.142857143,0.857142857,128,23,1,1
0JV9W,5,6,5,70.33333333,1,15.16666667,0.833333333,91,6,1,1
PTNQN,5,6,4,111.8333333,0.8,14.66666667,0.666666667,88,6,1,1
BB4HQ,5,6,4,75.33333333,0.8,14.66666667,0.666666667,88,6,1,1
BKGBC,5,22,18,25.13636364,3.6,4,0.818181818,88,34,1,1
IXTLC,51,66,33,47.10606061,0.647058824,6.060606061,0.5,400,69,1,1
KI384,51,61,45,90.16393443,0.882352941,6.360655738,0.737704918,388,64,1,1
7LY1Y,636,714,142,11.11204482,0.22327044,4.120448179,0.198879552,2942,719,1,1
YAPSE,796,813,98,5.873308733,0.123115578,3.280442804,0.120541205,2667,813,1,1
QHQIE,5,5,2,238.8,0.4,17.4,0.4,87,6,1,1
WYY2Y,5,5,4,263.2,0.8,17.2,0.8,86,10,1,1
XT74N,5,5,3,65.2,0.6,17,0.6,85,6,1,1
9WBS8,5,5,5,160.4,1,17,1,85,5,1,1
Y7S8B,51,57,21,34.21052632,0.411764706,6.350877193,0.368421053,362,58,1,1
H2ALN,51,78,41,40.17948718,0.803921569,4.346153846,0.525641026,339,79,1,1
T2BOS,636,699,30,0.034334764,0.047169811,2.957081545,0.042918455,2067,700,1,1
1B5RD,1170,1387,713,23.82696467,0.609401709,5.488824802,0.51405912,7613,1414,1,1
XWYB7,5,6,5,264.6666667,1,14,0.833333333,84,13,1,1
OTQYD,5,7,6,76.42857143,1.2,12,0.857142857,84,8,1,1
LT9CF,5,5,4,115.2,0.8,16.6,0.8,83,5,1,1
URNFM,5,14,10,114.9285714,2,5.928571429,0.714285714,83,15,1,1
FEP1E,51,71,29,13.22535211,0.568627451,4.704225352,0.408450704,334,71,1,1
RUF1U,51,62,35,29.9516129,0.68627451,5.129032258,0.564516129,318,62,1,1
D4EH9,635,750,591,101.0186667,0.930708661,16.36266667,0.788,12272,799,1,1
VXXIX,98,116,39,52.21551724,0.397959184,7.448275862,0.336206897,864,121,1,1
S9AD9,5,12,7,51.33333333,1.4,6.833333333,0.583333333,82,13,1,1
DCHR7,5,6,4,104.6666667,0.8,13.33333333,0.666666667,80,6,1,1
5DLZ5,5,7,4,208.4285714,0.8,11.42857143,0.571428571,80,8,1,1
X0YY5,5,5,5,127.6,1,15.8,1,79,7,1,1
0NYCB,51,70,25,6.8,0.490196078,4.471428571,0.357142857,313,70,1,1
O7OZL,51,62,31,39.56451613,0.607843137,4.596774194,0.5,285,62,1,1
HMSO4,635,687,234,36.58951965,0.368503937,3.892285298,0.340611354,2674,688,1,1
8ZGQM,312,357,194,56.63865546,0.621794872,8.504201681,0.543417367,3036,370,1,1
RSZHR,5,14,9,158.2857143,1.8,5.642857143,0.642857143,79,17,1,1
IH5KD,5,5,3,135.6,0.6,15.6,0.6,78,5,1,1
YPOT9,5,7,4,100.2857143,0.8,11.14285714,0.571428571,78,7,1,1
01LXI,5,6,5,48,1,13,0.833333333,78,8,1,1
7P68S,5,26,1,1.576923077,0.2,2.884615385,0.038461538,75,26,1,1
R8X6R,5,9,3,83.11111111,0.6,8.333333333,0.333333333,75,9,1,1
RTUDM,5,20,9,3.85,1.8,3.7,0.45,74,21,1,1
XXZX4,5,5,3,124.4,0.6,14.4,0.6,72,8,1,1
A3Y6G,51,65,21,16.04615385,0.411764706,3.8,0.323076923,247,65,1,1
BYYU1,51,54,4,3.611111111,0.078431373,3.37037037,0.074074074,182,54,1,1
6REQS,51,58,4,0,0.078431373,2.982758621,0.068965517,173,59,1,1
63DL3,51,53,4,26.0754717,0.078431373,3.20754717,0.075471698,170,53,1,1
UZ9DZ,634,669,24,0.186846039,0.03785489,2.997010463,0.035874439,2005,667,1,1
L4UCK,633,727,419,40.67950481,0.66192733,6.876203576,0.576341128,4999,742,1,1
N5TIS,398,454,91,10.87004405,0.228643216,3.36123348,0.200440529,1526,456,1,1
2ACKY,47,62,42,81.87096774,0.893617021,6.177419355,0.677419355,383,68,1,1
DOXR6,5,11,6,45.72727273,1.2,6.545454545,0.545454545,72,12,1,1
ZYQB9,5,6,4,77.5,0.8,11.5,0.666666667,69,13,1,1
UDRBA,5,6,6,89.5,1.2,11.5,1,69,9,1,1
CDX0P,5,8,7,132.375,1.4,8.625,0.875,69,16,1,1
DXUWD,51,51,2,0.764705882,0.039215686,3.019607843,0.039215686,154,51,1,1
IZR9S,50,226,98,149.3230088,1.96,3.769911504,0.433628319,852,243,0.991150442,1
TOEAB,632,729,131,6.80521262,0.207278481,3.395061728,0.179698217,2475,730,1,1
PWC7H,204,281,89,50.95017794,0.43627451,6.473309609,0.316725979,1819,299,1,1
64EJK,5,8,3,76.625,0.6,8.375,0.375,67,8,1,1
1ID3T,5,6,6,258.1666667,1.2,11,1,66,7,1,1
WYLKW,5,17,12,51.35294118,2.4,3.882352941,0.705882353,66,17,1,1
NL47X,5,5,2,70.6,0.4,13,0.4,65,5,1,1
GCW2R,50,66,39,105.6515152,0.78,12.3030303,0.590909091,812,72,1,1
YAGP1,50,53,43,85.43396226,0.86,14.50943396,0.811320755,769,56,1,1
5OKZ7,632,726,29,0.011019284,0.045886076,2.904958678,0.039944904,2109,727,1,1
IXPTJ,915,1126,657,43.9991119,0.718032787,7.738898757,0.58348135,8714,1142,1,1
YER5C,5,7,5,119.5714286,1,9.142857143,0.714285714,64,7,1,1
7N8B7,5,7,7,26.85714286,1.4,9,1,63,16,1,1
X3ZCF,5,6,3,33,0.6,10.5,0.5,63,7,1,1
HTB99,5,9,2,80.11111111,0.4,7,0.222222222,63,20,1,1
7AGQW,50,56,55,102.9464286,1.1,13.66071429,0.982142857,765,120,1,1
T52SO,50,66,27,84.33333333,0.54,9.848484848,0.409090909,650,68,1,1
ULITK,632,720,24,0.0375,0.037974684,2.916666667,0.033333333,2100,722,1,1
P3AUL,83,113,58,39.59292035,0.698795181,6.911504425,0.513274336,781,127,1,1
5SE72,5,6,5,138.6666667,1,10.5,0.833333333,63,6,1,1
K5YDC,5,5,5,72,1,12.6,1,63,5,1,1
CQAQE,5,6,2,69.5,0.4,10.5,0.333333333,63,6,1,1
RGOWS,5,7,7,33.57142857,1.4,9,1,63,11,1,1
4T958,50,62,37,73.96774194,0.74,9.903225806,0.596774194,614,71,1,1
KCEEY,50,60,37,73.03333333,0.74,10.11666667,0.616666667,607,64,1,1
716VJ,631,759,327,24.34782609,0.51822504,4.794466403,0.43083004,3639,764,1,1
8UPZF,1607,2020,1204,37.11188119,0.749222153,7.216336634,0.596039604,14577,2090,1,1
UZKDO,5,8,7,29.125,1.4,7.875,0.875,63,10,1,1
F6XUX,5,7,6,43,1.2,8.714285714,0.857142857,61,8,1,1
8UQMF,5,5,4,48.8,0.8,12,0.8,60,5,1,1
H76GJ,5,5,5,223.2,1,12,1,60,11,1,1
9VBWX,50,73,34,50.69863014,0.68,8.136986301,0.465753425,594,81,1,1
VN70G,50,58,40,67.29310345,0.8,9.551724138,0.689655172,554,63,1,1
TDQUT,630,660,25,0.342424242,0.03968254,3.004545455,0.037878788,1983,660,1,1
EO1S6,900,1115,594,39.23408072,0.66,6.031390135,0.532735426,6725,1136,1,1
C4RW9,5,11,6,43.36363636,1.2,5.363636364,0.545454545,59,11,1,1
5FXEZ,5,8,4,38.125,0.8,7.375,0.5,59,14,1,1
XYJ0L,5,6,3,91,0.6,9.833333333,0.5,59,18,1,1
O15BQ,5,8,4,71.125,0.8,7.375,0.5,59,8,1,1
AIETT,50,70,50,135.3,1,7.785714286,0.714285714,545,76,1,1
J7GOE,50,73,38,44.71232877,0.76,7.04109589,0.520547945,514,76,1,1
TII85,629,985,396,19.33807107,0.629570747,4.754314721,0.402030457,4683,992,1,1
WHGNU,44,62,54,59.85483871,1.227272727,8.677419355,0.870967742,538,122,1,1
MGDWC,5,6,4,162.8333333,0.8,9.833333333,0.666666667,59,8,1,1
G3JMQ,5,5,5,43,1,11.6,1,58,5,1,1
85RWG,5,5,4,135.2,0.8,11.6,0.8,58,5,1,1
CE400,5,9,5,38.44444444,1,6.333333333,0.555555556,57,10,1,1
33BE1,50,65,34,60.2,0.68,7.753846154,0.523076923,504,67,1,1
UN11C,50,62,45,42.35483871,0.9,8.064516129,0.725806452,500,65,1,1
1SO2W,628,750,656,140.2226667,1.044585987,16.744,0.874666667,12558,816,1,1
TV5AW,80,103,71,106.6116505,0.8875,6.330097087,0.689320388,652,117,0.990291262,1
23TZG,5,5,4,89.6,0.8,11.2,0.8,56,5,1,1
9Z1Y6,5,5,1,256.6,0.2,11.2,0.2,56,5,1,1
3EDL4,5,5,4,92,0.8,11,0.8,55,5,1,1
YT5ZG,5,11,7,78,1.4,5,0.636363636,55,16,1,1
JGL5I,50,61,43,120.2622951,0.86,8.196721311,0.704918033,500,76,1,1
G4B7P,50,80,25,24.2,0.5,5.9125,0.3125,473,83,1,1
POV1S,627,797,575,66.17314931,0.917065391,9.570890841,0.721455458,7628,850,1,1
S3SD4,108,163,73,68.49693252,0.675925926,9.72392638,0.447852761,1585,206,1,1
T53CQ,5,9,4,66.44444444,0.8,6.111111111,0.444444444,55,10,1,1
J0GFM,5,5,2,51.4,0.4,11,0.4,55,6,1,1
4LH4U,5,6,5,30.66666667,1,9,0.833333333,54,12,1,1
ERDFN,5,6,5,92.5,1,9,0.833333333,54,8,1,1
FLJR5,50,61,34,45.78688525,0.68,7.590163934,0.557377049,463,61,1,1
JHJ1H,50,66,37,72.6969697,0.74,6.333333333,0.560606061,418,68,1,1
3YMBH,627,813,478,43.5904059,0.762360447,7.819188192,0.587945879,6357,847,1,1
RD7YM,350,467,233,67.92077088,0.665714286,6.843683084,0.498929336,3196,486,1,1
EXMVU,5,5,4,49.2,0.8,10.8,0.8,54,5,1,1
QXCP4,5,6,4,57.33333333,0.8,8.833333333,0.666666667,53,9,1,1
1X9CS,5,8,4,73.625,0.8,6.625,0.5,53,11,1,1
LOE5V,5,5,5,98.8,1,10.6,1,53,9,1,1
KISG3,50,54,21,55.87037037,0.42,7.703703704,0.388888889,416,58,1,1
3BUQU,50,68,16,30.86764706,0.32,5.75,0.235294118,391,73,1,1
HII07,625,757,532,56.10568032,0.8512,11.06869221,0.702774108,8379,765,1,1
9BNBF,1195,1403,846,36.0171062,0.707949791,5.281539558,0.602993585,7410,1413,1,1
D1SAA,5,9,5,72.33333333,1,5.888888889,0.555555556,53,10,1,1
NTTC4,5,6,1,48,0.2,8.666666667,0.166666667,52,6,1,1
YETCL,5,5,3,51,0.6,10.2,0.6,51,5,1,1
P3NG5,5,5,2,39.6,0.4,10.2,0.4,51,18,1,1
NDKR5,50,56,41,22.42857143,0.82,6.767857143,0.732142857,379,56,1,1
7FSO4,50,62,41,73.5,0.82,6.112903226,0.661290323,379,83,1,1
4QHZ7,625,724,434,70.21823204,0.6944,8.697513812,0.599447514,6297,737,1,1
9WDI6,52,79,36,36.84810127,0.692307692,4.17721519,0.455696203,330,80,1,1
XW21L,5,7,5,31.28571429,1,7.285714286,0.714285714,51,7,1,1
HZE45,5,10,5,41.9,1,5,0.5,50,11,1,1
TYATL,5,8,3,72.875,0.6,6.25,0.375,50,8,1,1
FXA1N,5,14,4,18.21428571,0.8,3.571428571,0.285714286,50,14,1,1
GBEQZ,50,67,37,57.50746269,0.74,5.492537313,0.552238806,368,81,1,1
56IQ9,50,63,24,23.96825397,0.48,5.682539683,0.380952381,358,65,1,1
UBR2X,625,717,426,27.58716876,0.6816,5.817294282,0.594142259,4171,719,1,1
CEP77,1430,1545,328,20.02588997,0.229370629,4.11197411,0.212297735,6353,1567,1,1
58LMI,5,7,2,44,0.4,7.142857143,0.285714286,50,8,1,1
VNWR9,5,13,4,32.53846154,0.8,3.769230769,0.307692308,49,13,1,1
321I7,5,9,5,17.22222222,1,5.444444444,0.555555556,49,9,1,1
5KBIL,5,5,3,94.8,0.6,9.8,0.6,49,5,1,1
164YQ,50,59,25,66.6779661,0.5,5.694915254,0.423728814,336,62,1,1
HZBWS,50,73,21,16.36986301,0.42,4.068493151,0.287671233,297,73,1,1
3O923,625,734,286,28,0.4576,4.63760218,0.389645777,3404,745,1,1
T0F6B,16,26,16,128.1923077,1,7.846153846,0.615384615,204,39,1,1
P2BV7,5,13,8,11.38461538,1.6,3.769230769,0.615384615,49,16,1,1
ODOAL,5,6,6,20.5,1.2,8,1,48,6,1,1
FPTCC,5,7,5,58,1,6.857142857,0.714285714,48,8,1,1
VXP5A,5,5,4,130.2,0.8,9.6,0.8,48,15,1,1
N7QJF,50,59,22,22.6440678,0.44,5.016949153,0.372881356,296,60,1,1
PV5TL,50,54,24,28.22222222,0.48,5.481481481,0.444444444,296,56,1,1
2V7PV,624,784,313,15.80867347,0.501602564,4.228316327,0.399234694,3315,792,1,1
1AWA4,1277,1476,602,37.05623306,0.471417384,6.890921409,0.407859079,10171,1512,1,1
PQYGB,5,5,3,51.6,0.6,9.6,0.6,48,6,1,1
F43FG,5,5,4,46.6,0.8,9.6,0.8,48,6,1,1
Z50M6,5,7,2,17,0.4,6.857142857,0.285714286,48,9,1,1
L8G1T,5,17,5,0,1,2.823529412,0.294117647,48,23,1,1
O5T2W,50,61,31,49.04918033,0.62,4.442622951,0.508196721,271,63,1,1
141YR,50,59,14,89.27118644,0.28,3.86440678,0.237288136,228,59,1,1
CC1KU,624,708,222,20.23163842,0.355769231,3.707627119,0.313559322,2625,714,1,1
4BAXR,38,121,93,157.5867769,2.447368421,16.61157025,0.768595041,2010,148,1,1
KAEZG,5,10,2,2.6,0.4,4.7,0.2,47,10,1,1
CEF03,5,6,5,142,1,7.833333333,0.833333333,47,10,1,1
BQQUY,5,10,3,71.2,0.6,4.6,0.3,46,10,1,1
7GZ1J,5,11,2,11.27272727,0.4,4.181818182,0.181818182,46,11,1,1
PQEPS,50,52,20,9.903846154,0.4,3.923076923,0.384615385,204,52,1,1
SA623,50,53,15,20.56603774,0.3,3.773584906,0.283018868,200,53,1,1
0H74H,623,921,310,24.28555917,0.497592295,4.982627579,0.336590662,4589,928,1,1
XL5S5,154,168,37,11.8452381,0.24025974,3.839285714,0.220238095,645,171,1,1
19YAX,5,5,3,221.4,0.6,9.2,0.6,46,9,1,1
UM1F9,5,6,5,65.83333333,1,7.666666667,0.833333333,46,6,1,1
43ZUY,5,6,4,57.5,0.8,7.5,0.666666667,45,6,1,1
9TAEU,5,8,4,30.125,0.8,5.625,0.5,45,8,1,1
Q85PF,5,5,2,10.2,0.4,9,0.4,45,5,1,1
5JVOR,5,5,5,146.4,1,9,1,45,5,1,1
3K7QD,5,9,4,63.77777778,0.8,4.888888889,0.444444444,44,10,1,1
16EJK,5,5,4,28.4,0.8,8.8,0.8,44,6,1,1
GKUA6,5,6,4,29.83333333,0.8,7.333333333,0.666666667,44,6,1,1
914LO,5,6,5,82.5,1,7.333333333,0.833333333,44,6,1,1
11R4F,5,8,4,22.125,0.8,5.375,0.5,43,8,1,1
VES6S,5,6,5,49,1,7.166666667,0.833333333,43,10,1,1
7IKH8,5,8,6,90.25,1.2,5.375,0.75,43,8,1,1
F88KJ,5,9,7,35.55555556,1.4,4.777777778,0.777777778,43,9,1,1
04FYW,5,5,5,123.2,1,8.6,1,43,5,1,1
NTBNI,5,5,2,122,0.4,8.6,0.4,43,5,0.8,1
PTITQ,5,9,4,212.3333333,0.8,4.666666667,0.444444444,42,10,1,1
9J0Z4,5,6,4,50.33333333,0.8,7,0.666666667,42,6,1,1
0BB5S,5,6,5,102.6666667,1,7,0.833333333,42,6,1,1
A6EZV,5,6,4,82.5,0.8,6.833333333,0.666666667,41,6,1,1
ZAVW5,50,57,12,4.859649123,0.24,3.385964912,0.210526316,193,57,1,1
AQJMQ,50,59,5,1.525423729,0.1,3.271186441,0.084745763,193,59,1,1
67KUY,50,54,11,15.48148148,0.22,3.37037037,0.203703704,182,56,1,1
L2G41,50,54,4,0.685185185,0.08,3.092592593,0.074074074,167,54,1,1
9DN7O,50,52,2,0.134615385,0.04,3.038461538,0.038461538,158,52,1,1
I6F1M,49,108,61,97.10185185,1.244897959,13.81481481,0.564814815,1492,149,1,1
V3MQX,49,61,41,119.1147541,0.836734694,13.2295082,0.672131148,807,64,1,1
DR4UI,49,81,48,61.79012346,0.979591837,8.592592593,0.592592593,696,98,1,1
IRVHM,49,80,40,77.3375,0.816326531,7.8,0.5,624,87,1,1
O2VN7,49,61,49,59.78688525,1,9.836065574,0.803278689,600,64,1,1
V6KA2,623,701,88,1.891583452,0.141252006,3.326676177,0.12553495,2332,708,1,1
RC7E6,622,799,418,42.71088861,0.672025723,6.259073842,0.523153942,5001,808,1,1
06NHB,621,758,540,65.87598945,0.869565217,10.86147757,0.712401055,8233,802,1,1
6H860,620,680,237,12.33088235,0.382258065,3.857352941,0.348529412,2623,693,1,1
NC6MT,618,667,102,9.095952024,0.165048544,3.728635682,0.152923538,2487,669,1,1
CY1WW,2038,2257,1064,33.0443066,0.522080471,4.920248117,0.471422242,11105,2364,1,1
3CVD9,674,854,396,33.6381733,0.587537092,6.380562061,0.463700234,5449,874,1,1
VRPGC,202,234,128,52.38461538,0.633663366,7.170940171,0.547008547,1678,244,1,1
LAF1X,104,133,74,16.03759398,0.711538462,5.157894737,0.556390977,686,135,1,1
7DBQO,55,148,113,123.527027,2.054545455,22.27027027,0.763513514,3296,190,1,1
BCMX9,5,5,4,61,0.8,8.2,0.8,41,5,1,1
RDD73,5,5,4,93.2,0.8,8.2,0.8,41,6,1,1
KTGBF,5,7,5,42,1,5.714285714,0.714285714,40,7,1,1
